second,duration,transcript
0.0,4.44,these three interior designers have been
2.159,4.74,given a photograph of an empty Galley
4.44,4.86,kitchen they have free reign to design
6.899,4.921,it in any way they please my name is
9.3,4.919,Courtney McLeod and my design style is
11.82,4.559,elegant but with a wink and a smile I
14.219,5.041,have Sasha baikov in my design style
16.379,5.641,would be if Marie Antoinette was at
19.26,5.04,Studio 54. my name is Becky Carter and
22.02,5.579,my designs are fearless architectural
24.3,7.2,and Palette Savvy no clients no
27.599,7.8,restrictions just Blank Space
31.5,7.34,this is definitely a typical City
35.399,6.601,Kitchen it's small it's sad
38.84,6.16,what I don't love is that this window
42.0,5.399,just it's not getting celebrated we are
45.0,5.82,really limited on space we're really
47.399,8.18,gonna have to rework this floor plan in
50.82,4.759,order to make things all fit
56.52,4.92,I think in a kitchen one of the coolest
59.039,6.181,things that you can do especially in a
61.44,6.48,small kitchen is to do tile but tile
65.22,6.92,everywhere I'm selecting a really
67.92,8.76,beautiful Rich sky blue for my wall tile
72.14,8.26,and this one in particular is a fabulous
76.68,5.88,hand glazed tile by fire clay tile and
80.4,5.52,it really just made me think of Nature
82.56,7.32,and the outdoors I've decided to go with
85.92,6.66,a small scale one by one Mosaic I think
89.88,5.94,that this kitchen wants to kind of feel
92.58,7.44,both retro and futuristic at the same
95.82,6.479,time and so I like the yellow because it
100.02,4.44,is a bit of a retro color I think I want
102.299,4.201,to keep this kitchen really light and
104.46,5.159,bright because it's a small Galley
106.5,6.119,kitchen I'm going to cover our walls in
109.619,5.341,a travertine it's a natural stone it's
112.619,4.381,going to add this like sense of luxury
114.96,4.619,into the space on our door way
117.0,6.24,separating the adjacent space to the
119.579,6.9,kitchen I've decided to make this wall a
123.24,5.579,little bit of a wing here and I'm going
126.479,6.12,to be adding a marquetry sort of a
128.819,6.541,parquet up the side of this wall parquet
132.599,4.441,and marquetry is something that's
135.36,3.54,commonly seen in more historical
137.04,4.02,buildings and I just think it would be
138.9,4.58,really fun in my sort of futurist
141.06,2.42,kitchen
144.84,3.899,for the ceiling I'm going to do the
147.12,3.78,stainless steel ceiling because I want
148.739,4.621,it to be reflective and I really like
150.9,4.26,how the travertine and stainless steel
153.36,4.26,kind of go together it's really
155.16,4.5,important that I keep this kitchen light
157.62,4.56,so that you can see when you cook on the
159.66,4.92,ceiling I'm going to be cladding the
162.18,4.62,whole thing with a walnut the kitchen is
164.58,4.92,inherently going to be a space with a
166.8,4.2,lot of hard surfaces and I would like to
169.5,5.04,bring in some warmth and some natural
171.0,6.18,wood by putting wood on the ceiling so
174.54,5.64,the ceiling everyone forgets the fifth
177.18,5.94,wall but I love love love to put
180.18,5.46,interest on a ceiling and so in this
183.12,4.08,space I'm planning to introduce a
185.64,5.54,wonderful pattern from a company called
187.2,7.44,porter tilio and they do these amazing
191.18,5.38,hand-painted wallpapers on Japanese tea
194.64,4.379,paper
196.56,5.459,foreign
199.019,6.0,so in this kitchen we have what looks
202.019,5.521,like an oak floor it's not a very
205.019,4.261,remarkable material I want to go with
207.54,3.9,something that's just a little bit more
209.28,4.56,flashy the flooring that we're going to
211.44,5.1,be working with here is very heavily
213.84,5.64,inspired by a designer named geoponte
216.54,6.0,and what I'm doing is I'm creating a
219.48,5.759,geometric field of different colors and
222.54,4.68,Stones using all these different kind of
225.239,4.321,stone colors these could be marbles
227.22,4.799,granites quartzites you name it I'm
229.56,4.92,going to use the same travertine stone
232.019,6.36,that I'm using on the walls on the floor
234.48,6.36,as well I want there to be a really nice
238.379,5.041,transition from the walls to the floors
240.84,5.16,so I really want to incorporate
243.42,5.16,additional pattern into the space and so
246.0,5.22,for me the ceiling and the floor are
248.58,5.219,going to Echo each other my best piece
251.22,5.28,of advice when you're trying to live on
253.799,6.06,the edge with pattern is to remember
256.5,5.459,scale so if you're working with two bold
259.859,6.06,patterns you want to have one that's
261.959,5.821,more loose larger more abstract and then
265.919,4.861,you want to pair that with a pattern
267.78,5.87,that is tighter more regimented but in
270.78,5.96,the same or a complementary palette
273.65,6.609,[Music]
276.74,5.62,so the window has this very heavy black
280.259,5.94,frame the window frame that I would like
282.36,6.0,to do is Stone we're going to be using
286.199,5.22,one of the stones from the floor which
288.36,5.88,will be this yellow I'm also changing
291.419,4.681,the design of the framing so instead of
294.24,5.16,having this more traditional kind of
296.1,5.819,four panel window system I'm switching
299.4,4.98,it out to a design that feels a little
301.919,4.201,bit more like something you would see in
304.38,5.099,a more kind of European modernist
306.12,6.96,apartment I designed a custom roller
309.479,6.301,shade that is made with brown leather
313.08,6.119,and perforated with holes so that you
315.78,7.919,get these little peekaboos of the scene
319.199,8.401,behind the window I am going to take off
323.699,7.741,the window frame and I think I'm going
327.6,7.2,to just create a more simple window
331.44,6.96,frame around this window so for the
334.8,6.66,window I wanted to do something that
338.4,7.44,will be a bit of a literal translation
341.46,7.98,of a piece from the artist Tomas sarceno
345.84,6.299,his piece is a three-dimensional object
349.44,6.66,and so I thought it would be really cool
352.139,8.0,to flatten that design and to turn it
356.1,4.039,into a stained glass window
361.08,6.059,so the first thing I want to do is move
363.78,6.3,the sink underneath the window and the
367.139,5.161,idea behind this is that you can wash
370.08,4.44,your dishes you can clean your fruits
372.3,5.22,and you can really enjoy this view now
374.52,5.22,for me in a small kitchen like this the
377.52,6.119,best real estate is right next to the
379.74,6.899,window so I really don't want to ruin
383.639,6.06,that area with just a really big blocky
386.639,7.441,piece and so I want to actually flip
389.699,6.84,that and move that tall solid piece away
394.08,5.94,from the window so that I can open that
396.539,6.361,up and instead use that as a space that
400.02,4.679,will be a work prep area when I got the
402.9,3.96,heartbreaking news from idea that I
404.699,4.741,could not take down this wall I started
406.86,5.279,to really lean into a true Galley
409.44,5.9,kitchen I started doing research on
412.139,5.4,luxury Yachts trailers airstreams
415.34,4.359,airplanes if you have to have a real
417.539,4.201,Galley let's look at some real galleys
419.699,5.101,I'm going to be making my upper cabinets
